country,t=0,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=28,t=29,t=30
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2721951011662146e-05,0.00013057639918953901,0.0005284139567886681,0.0018737471350348887,0.005839493678034755,0.016012579059777182,0.038350079466041284,0.07914948113029038,0.1384579254492248,0.20128555411797255,0.23765777133059585,0.22204043582307242,0.15947516077418206,0.08527402325253955,0.032738375404391326,0.00865051877065701,0.0014978988527574707,0.00016056670207923718,3.0
Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792418463184564e-05,5.05258310272338e-05,0.00018445227599861463,0.0006062995516358231,0.0018114482045907027,0.005009559916172524,0.012770437649232993,0.029874778786408554,0.06363487776057038,0.12208040038441577,0.2078991654689982,0.3084076511526645,0.389501877706021,0.4095623452005928,0.35289011918363483,0.24576177296953478,0.13562997587760026,0.057751769323770366,0.018374774010938136,0.004206058879195142,0.0006622883699640552,6.848380212651289e-05,3.9546366409974306e-06,3.0
Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000909502020026465,0.004094573731410693,0.016118913125800594,0.05542236984055546,0.1690747861129027,0.45743449893606003,1.0911800472026405,2.2653476021306953,4.015931664162404,5.9219153243196185,7.013730387944649,6.383213077788624,4.243657391702118,1.9550493060216056,0.5923741462092935,0.11205728206304602,0.012556041752019834,0.0007870206214760005,2.593814265931836e-05,3.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.040355389679288e-05,0.0002088358188675542,0.0009185640161405631,0.003409336620806815,0.01103051673887708,0.03105409006439437,0.07533770331055467,0.1548305893041482,0.2642283865120763,0.365690241216422,0.39977351678614176,0.3352999140918581,0.20894015678832276,0.09330900417054686,0.028647425391011814,0.005759324265256898,0.0007163869488945455,3.0
Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.276287887214097e-05,0.00013162581944871403,0.0005289113319694145,0.0017430364958336824,0.004958290175175839,0.012454089969152113,0.02764357961213729,0.05381161422074894,0.09068806547692862,0.13014711039684534,0.15641732877338452,0.15511132316032675,0.12474961896365645,0.07950994721899057,0.039036563385061916,0.014285445435099449,0.0037502027281618934,0.0006749453150535963,7.932689030287117e-05,5.749577414597204e-06,0.0
China,0.0,0.0,0.0,0.0,0.0,0.0,3.620764470183281e-07,2.1356259326614493e-06,1.023958757843703e-05,4.351547410995709e-05,0.00016989117596124097,0.0006149139331175793,0.002069923800869894,0.0064632649507214285,0.01861213723808559,0.04902225195119306,0.11685228874275244,0.24885010095556462,0.466303880710936,0.7552931372945213,1.0361768951896861,1.1763807225283358,1.0764270318033136,0.7707573155828453,0.4181403302406984,0.16592230930568644,0.046311426167313485,0.0086966068014726,0.0010439594145039326,7.562457826046479e-05,3.0
Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769460292282177e-06,4.4093651377147044e-05,0.00018561955966395522,0.0006822875207644939,0.0022462985331720415,0.006699068774493211,0.01807150590414712,0.04377917156536728,0.09426063119814468,0.17790732434292228,0.28961525633994245,0.3993263626046355,0.45704654325060656,0.4242591244508387,0.31099745211093943,0.17472882474727797,0.07277604176767703,0.02163697927808624,0.0043959753428802085,0.0005804231630597516,4.70225798753898e-05,3.0
Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863283228405145e-06,5.1020772001324205e-05,0.00024786064151255426,0.0010515599321878587,0.003975205582393619,0.013474254586778938,0.04063895185830133,0.10769158601288523,0.24676317420046145,0.4797395539887433,0.7741366217343384,1.0111192392647128,1.0391115708559813,0.8142701746473895,0.4700453681673681,0.19237912597910292,0.05345544733702343,0.00959211043002899,0.001049240819931029,3.0
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.050104057388591e-05,0.00021657194305750455,0.0004798462884807698,0.0008026533978070783,0.0010296463872314795,0.0010525246376518263,0.0008344541329389086,0.0005098224478015857,0.00023278096410487103,6.75382651918002e-05,1.3516227260719098e-05,1.7747629614434433e-06,1.4441440117368004e-07,0.0
Cote d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3810081046663637e-05,0.00014374302115439247,0.000659844465585053,0.0025164424043199727,0.008432462036284265,0.024798959338411464,0.06368829287374242,0.14099074979429257,0.26452308030893074,0.41212982705833756,0.5206942656836009,0.5193304647132592,0.3969344647168512,0.22497778992243284,0.0911387632932385,0.025292189502387985,0.004577113361398254,0.0005101655313942617,3.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.429864898030122e-05,0.0005471305906167915,0.0021190646292640314,0.006905672828261047,0.0195802716937997,0.04923790214569185,0.10951761447534089,0.21387638783335505,0.36183778477782746,0.5213995062370695,0.628530553114344,0.623163170957676,0.49829819472679043,0.3134044495908471,0.15048355791662055,0.05333145513056756,0.013435546527200961,0.0022906472931807404,0.00025221611713068876,1.692989112573942e-05,3.0
Cuba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528956944871531e-05,0.00016881107976779363,0.0006114136762796933,0.0018078227645466202,0.004561052669522847,0.00993900006160902,0.01864599834438791,0.029725252238585877,0.039744058307918974,0.04394467161395321,0.039484565353291624,0.028150489328567854,0.015480118415236497,0.006359657582463628,0.0018768480593207928,0.00038176898111332757,5.091291362053768e-05,4.204421170928447e-06,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003121202053816957,0.0017054539547752044,0.0064310433722529255,0.01943284026035871,0.0499668390132328,0.11155079151309115,0.21622366399005782,0.35925262031719124,0.5036430241323302,0.5856510833453318,0.5567295118796152,0.4259600685644379,0.2562653133127921,0.11783139613968127,0.039992578040440895,0.00966862732262031,0.0015574638086738228,0.00016214778108668854,1.0299671777384641e-05,3.0
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639888119837465e-05,0.00016940566629582263,0.0006094180510356138,0.001955328367045408,0.005547834964497817,0.014131483148528178,0.03235620475627511,0.0660906805450422,0.11909396579731456,0.1862599838354089,0.24783467832270287,0.27512905627710876,0.25088144325507195,0.18495591898932737,0.10782876894505539,0.048319315699661296,0.01609873773558697,0.0038379109968218134,0.0006221984373763039,6.450396559908278e-05,4.107573375960864e-06,3.0
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.316458220607112e-05,0.00033866159398720515,0.001325339489982201,0.004249344754161326,0.011912563786248909,0.029722999696872497,0.06620043459456611,0.1310738867260307,0.22806109879215147,0.3425569258487278,0.4339365373525435,0.45344458551701444,0.38584463173779815,0.26496411131662195,0.1443673726800549,0.06081710407970494,0.01918953111241633,0.004363981410925053,0.0006903951200297677,6.27970843839052e-05,3.490548302863725e-06,3.0
Dominican Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1019406015446187e-05,0.0002445358847612633,0.0009284164232914425,0.0028871205342584985,0.007700430490116865,0.017800433587142027,0.03546776722818489,0.060327398576090804,0.08636721716852636,0.10247149074959871,0.09879101033448894,0.07550141534186647,0.04446134632514858,0.019536628933782954,0.006168693656971175,0.0013417193081012627,0.00019125314848924822,1.687463479221883e-05,0.0
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0568245086743476e-05,8.111461585514253e-05,0.00020243852107334188,0.0004046952913606809,0.0006544900038658812,0.0008506045367974692,0.0008840808603171122,0.0007157139929896973,0.00043647169662066915,0.00019471690950626606,5.987988592091608e-05,1.2708150344667735e-05,1.7707742346182699e-06,1.5302113435920842e-07,0.0
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343862661283259e-06,4.082444568252816e-05,0.0002016094466807901,0.00082052709336795,0.0029266434641326868,0.009364538679757122,0.02695245478667932,0.06948219718752714,0.15895699298839783,0.318558627909961,0.5503733488630072,0.8046336768476894,0.9742820424515416,0.9528862096036633,0.7315473549706364,0.4271037567568304,0.1831590374134561,0.05550721297815872,0.011376452182145462,0.001498969159082455,0.00011972798623542575,3.0
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.591447916741115e-05,0.00023252160951422313,0.0006166252110308877,0.0013073782249442987,0.0022433230165563936,0.003064246032094926,0.0033549754659606837,0.0028657127907655853,0.0018719083253610034,0.0009002312030552716,0.00030443503554508324,7.110717026456007e-05,1.0917513936121315e-05,1.0408937117069896e-06,0.0
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002953040014455631,0.00107683366633479,0.0038311502097192044,0.011504104431304656,0.030305840815059847,0.071474026446491,0.14955032453074432,0.27527176686796984,0.4384175423968164,0.5927902330357556,0.6670472636885713,0.6145394730720851,0.45569628990344835,0.2656261584657441,0.11822557197043994,0.038840028063544356,0.009030088981360993,0.0014103698790711133,0.0001420307318408273,8.705457323171488e-06,3.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385588953073167e-06,5.0620122198733344e-05,0.00029028825838889186,0.0014265529919195354,0.006334057720281884,0.025668911152102156,0.09474773581226488,0.3160683944546192,0.941460217671907,2.4639720770591,5.545561577988005,10.41082823305338,15.581230628594898,17.41926277183656,13.382158473218283,6.422707360770612,1.7339922861348172,0.23853039391692069,0.015481306448578605,0.00044431519838248067,5.257995379848555e-06,3.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004227726820008866,0.0014537984510676605,0.004415746429869029,0.010719715664927937,0.0221463125497132,0.03809094978453481,0.05440060909421295,0.06350250974418284,0.059593539800570236,0.04396128071053582,0.024879400250257352,0.010453989329178402,0.003115083963749612,0.0006397776842625069,8.615616941007602e-05,7.185297844019829e-06,0.0
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689419301122086e-05,0.0003632288934939392,0.0014378907592908687,0.004664628147945648,0.013227066735994527,0.03326112336557607,0.07466878081341508,0.14896274076247668,0.2611555909973204,0.3953912529160385,0.505370119818538,0.5336049277860032,0.45930508025463657,0.3189027820508983,0.17540713367899904,0.07443808798232146,0.0235856315240011,0.005371132308965398,0.0008467031984839832,7.809110320631073e-05,4.393719631838106e-06,3.0
France,1.5576323987538942e-06,6.645759017359537e-06,2.1624037958364894e-05,6.93565389383387e-05,0.00021877637918799942,0.000676898425596894,0.002047972760384405,0.006037573185552481,0.017272619369546122,0.04773151804968089,0.12668950139067217,0.32091105924150554,0.7697506991508787,1.7313240944062251,3.6037952314397197,6.811568034070787,11.356644980370898,15.973389200249105,17.762463860687724,14.365268281613998,7.7054808089766205,2.502804984042876,0.46398863316780664,0.05696115277166389,0.010450859096929489,0.0032542124605011665,0.0008348935539327564,0.00014951557431199745,1.6835014133424158e-05,1.6690010870392291e-06,3.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022032044137838353,0.0010679398598297319,0.0036889288580115656,0.010407524732144107,0.02496506861082279,0.05128540025485735,0.08957086936369667,0.1313699394331542,0.1594820304833923,0.1573498695899851,0.12302438103106236,0.07403318189593097,0.03317391270284677,0.010654791017169601,0.0023549665157787223,0.0003407789484429475,3.0492657457807775e-05,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010933198725024718,0.0006660074426873165,0.0028277253383400904,0.009983455139319353,0.030585863424084456,0.0826924894879525,0.1978441739705484,0.4159642759301967,0.7594109346843823,1.1842909634130072,1.5479651564822114,1.6600456612872145,1.424046352037126,0.9482681340470787,0.47414396556177574,0.17172232185985747,0.04328818036048657,0.007257009812226157,0.0007654671760324955,4.810022284993931e-05,3.0
Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625575666868837e-06,3.036122779134005e-05,0.0001306867679405465,0.0004671952419350515,0.001478605414049109,0.004245482477065072,0.011122011817771475,0.026575440791247542,0.05760952513960584,0.11226720478285879,0.1940795507015609,0.29235359690289536,0.3755568564650329,0.40338661966942324,0.3580762197649329,0.26018708669507223,0.15184780515457127,0.06889142004982693,0.023275398049520828,0.0055992395323509955,0.0009172434569594652,9.76357518220437e-05,6.781010904026294e-06,3.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6212728050543755e-05,6.63052217449324e-05,0.0002323452842953073,0.0006619876827483708,0.0016081369680588542,0.0033139044350252245,0.0057296420048611255,0.008175928000920079,0.009447966881216827,0.00861972964296081,0.006044197419203225,0.0031536881651360706,0.0011828282165481981,0.0003053882342494148,5.188603850801771e-05,5.48111129915701e-06,0.0
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504962080416857e-05,0.0001675336981436933,0.0006510966251032113,0.00217735103516275,0.006403621232779862,0.016863816213842527,0.03980804879346107,0.0836975841434861,0.1551521711123425,0.24967484014227892,0.3423789444304095,0.39257605746014423,0.37024549445317717,0.2821571311526922,0.16970840607133408,0.07825774674434348,0.026757257827945625,0.006522326639010418,0.0010897330286008743,0.00011602958042312477,7.570390929784153e-06,3.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0953967530851146e-05,6.367299827249227e-05,0.00015207022879436453,0.0002853694658247956,0.00041491327028722445,0.000478815235820869,0.00043741276235125556,0.00029491404297214105,0.00015243163902295393,5.353657518116765e-05,1.2991340904738461e-05,2.073302226154759e-06,2.055807165356875e-07,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5801894229078316e-05,0.00010178987878908684,0.00019697677941740946,0.00032231968583553734,0.0003834017013924311,0.0003603916316017145,0.00026451298528499997,0.0001352757801665292,4.9867746422075064e-05,1.2706416425141011e-05,2.130601474704554e-06,2.2212747559953912e-07,0.0
Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189183910648966e-05,0.00022547101185162486,0.0008170146374178485,0.0026273573641471893,0.007649221769379979,0.02048125635266811,0.05055548505088667,0.11459658729804019,0.23674299649682773,0.4408223276921017,0.7281089413212937,1.0432157820066303,1.2606903093397475,1.2532663407447937,1.0161616528837476,0.6736363733292181,0.36217714092395026,0.15283812674052394,0.048000393726218935,0.010655645434030225,0.001608416921626052,0.00015728378692946235,6.6406404385973115e-06,3.0
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3374731746225755e-05,0.00021715523520011068,0.0008837238741754218,0.003150236091046154,0.010042483238806146,0.028928709264067876,0.07550800019611338,0.177885289151356,0.37515200422663864,0.699533854835396,1.1342532190085959,1.5666249366788836,1.8022499448368587,1.6884489093224295,1.2568366113764093,0.7220761220931728,0.30993531391507323,0.0959109423741765,0.020572383562615485,0.002923574099920923,0.0002567056094051724,1.334043983053947e-05,3.0
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001086655989537191,0.004366809574070891,0.013507405938205297,0.03469622915486986,0.07467015371562667,0.13744221880726495,0.2131711709962468,0.2738305913683293,0.2852330913998503,0.2386814224110252,0.15961132871120223,0.08410211797626138,0.03411671050283859,0.01015169557869017,0.0021598914998845254,0.0003142969764618105,2.9728333408862334e-05,1.7258833930904132e-06,3.0
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.254958954609215e-07,3.1000838210308924e-06,1.581222002660049e-05,7.102801422089016e-05,0.0002882587242500468,0.0010711243645827983,0.00364601446732279,0.011313875690459477,0.031727127518480364,0.07945939769056254,0.17518131115762028,0.334290980020156,0.541555750995399,0.7285328053981635,0.7936943030032796,0.6808928294776241,0.4459737996888357,0.21556627553100405,0.074027087875316,0.017293122572892696,0.0026133669128908165,0.00024117423367900928,3.0
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8168888916722868e-06,9.79507016040144e-06,4.1920771295757926e-05,0.0001540038388415863,0.0004910981250707069,0.0013713270519138798,0.003352183728340322,0.007116827677593331,0.01295315188527395,0.01988728037575611,0.025270314106866417,0.026004048342289074,0.021147682239829067,0.013222680922951306,0.0061606913681218406,0.002063362169150566,0.00047646076901966154,7.199482545022868e-05,6.750229662953579e-06,0.0
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1362742743429378e-05,4.237912455626735e-05,0.00013734268370369548,0.00036766756892077715,0.0008148281345057135,0.0015213119363353368,0.002371038626158582,0.0030303481811750025,0.00311890891211747,0.0025333607522930804,0.0015796103421514627,0.0007340059219750686,0.00024446498018926993,5.622613313688443e-05,8.498526209996686e-06,7.97445620654746e-07,0.0
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6816582288171164e-06,3.0068133225091133e-05,0.0001287679052322774,0.00047762716887250734,0.0015914956559775677,0.004815649140104378,0.013247342924263333,0.033004874669474715,0.07385490354466803,0.14673769290364916,0.25512622876747965,0.381590492272052,0.48194128799129854,0.5039528228828098,0.42660598742240097,0.2847481094279852,0.1454472803619738,0.05497973287540662,0.014805908343428941,0.002717720027403238,0.000323717947853022,2.3496918083176827e-05,3.0
